date,ticker,ret,gross_ret,type,cost
2010-11-01,SFG,0.10661907798137604,0.10885352225888667,sector_crash_overlay_exit,3158.145363408521
2010-12-31,BNE_old,0.014121787157062249,0.014121787157062249,rebalance_exit,5263.575605680869
2010-12-31,TECD,0.09097047466961006,0.09230772434561607,rebalance_exit,5263.575605680869
2010-12-31,PSYS1,0.0041579270013905045,0.0041579270013902825,rebalance_exit,5263.575605680869
2010-12-31,AXE,0.16033308771869192,0.16033308771869215,rebalance_exit,5263.575605680869
2010-12-31,ANH,0.04316475879129289,0.04462633391908266,rebalance_exit,5263.575605680869
2010-12-31,SFG,0.20109018592032823,0.20646868111383565,rebalance_exit,2105.4302422723476
2010-12-31,LIA,-0.05413586634939993,-0.05413586634940004,rebalance_exit,5263.575605680869
2010-12-31,OMI,0.04059554401664944,0.04059554401664944,rebalance_exit,5263.575605680869
2010-12-31,KNX1,-0.024991288539715106,-0.022363325475201146,rebalance_exit,5263.575605680845
2011-03-31,CNL_old1,0.1576637388243507,0.1576637388243507,rebalance_exit,5263.575605680869
2011-03-31,VGR,-0.0339083012581296,-0.03363065993915426,rebalance_exit,5263.575605680869
2011-03-31,PTP,-0.12477022628815504,-0.12477022628815493,rebalance_exit,5263.575605680869
2011-03-31,SJI,0.1683292212909171,0.16832922129091732,rebalance_exit,5263.575605680869
2011-03-31,MRH,0.03148046381579528,0.03148046381579528,rebalance_exit,5263.575605680869
2011-03-31,NAVG,0.14528754729575266,0.14528754729575266,rebalance_exit,5263.575605680869
2011-03-31,UIL,0.031052055647466492,0.031052055647466492,rebalance_exit,9917.461551865414
2011-03-31,LANC,0.06328904416424574,0.06575291178298648,rebalance_exit,9917.461551865414
2011-03-31,LSI,0.0840845970963684,0.0840845970963684,rebalance_exit,9917.461551865414
2011-06-30,NSH_old,0.06132081200873962,0.06132081200873962,rebalance_exit,5263.575605680869
2011-06-30,PCH,0.1047351226657014,0.10905899953376275,rebalance_exit,9917.461551865414
2011-06-30,AAI,-0.006279392827262309,-0.006279392827262309,rebalance_exit,21638.15741184401
2011-06-30,VWTR,-0.04205963560939219,-0.035260799803600085,rebalance_exit,21638.15741184401
2011-08-04,WGL,0.037694903370735666,0.042868136516737376,crash_overlay_exit,3158.145363408521
2011-08-04,COL,-0.11985763066837252,-0.11985763066837263,crash_overlay_exit,3158.145363408521
2011-08-04,CHG,0.17329964846834622,0.1784861653497951,crash_overlay_exit,3158.145363408521
2011-08-04,ELNK,-0.08272224644871107,-0.08272224644871118,crash_overlay_exit,5950.476931119248
2011-08-04,CMO,0.006323904414879733,0.011796941892559198,crash_overlay_exit,12982.894447106406
2011-08-04,DRYS,0.0,0.0,crash_overlay_exit,2350.914310286524
2011-08-04,UNS,-0.06923563809846833,-0.06842267973940108,crash_overlay_exit,2350.914310286524
2011-08-04,ANH,-0.05048160959387593,-0.05048160959387604,crash_overlay_exit,2350.914310286524
2011-08-04,UIL,-0.043113276245296595,-0.0384070451658064,crash_overlay_exit,2350.914310286524
